id,text,sender_header,threat_category,has_url,has_apk_reference,is_scam
sms-ham-0677,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0161,"Dear SBI UPI User, payment of ₹4500 to zomato@hdfcbank successful. UPI Ref: 492819570956. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0437,"Hi Rohit, sharing the consulting invoice for ₹18500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0376,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI abc123@upi to avoid cut. Call officer at 9834002895.",VM-POWER,utility_disconnection,0,0,1
sms-scam-0407,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-198 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0367,"Your Uber ride OTP is 125703. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0731,Recharge of ₹850 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0471,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0028,"Dear customer, your parcel #928173992 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-274 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0564,"Hey, sent you ₹4500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0550,"Hey, sent you ₹1200 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0109,"Hey, sent you ₹850 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0210,"Dear SBI UPI User, payment of ₹18500 to flipkart@axis successful. UPI Ref: 492819604393. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0610,"Hi Rohit, sharing the consulting invoice for ₹150. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0311,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0133,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0420,"Hello sir, we noticed an accidental overcharge of ₹1500 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-884 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0343,Recharge of ₹1200 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0720,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹63781. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0593,"Your Uber ride OTP is 885545. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0011,"Dear customer, your parcel #928167735 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-993 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0709,Recharge of ₹150 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0123,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹50 to manager UPI refund.desk@paytm now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-ham-0127,Recharge of ₹350 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0213,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-585 ya UPI kbc.tax@ybl pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-scam-0402,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-212,AD-HDFCBK,bank_kyc,1,0,1
sms-ham-0156,"Hi Rohit, sharing the consulting invoice for ₹150. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0232,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25000 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0700,"Your Uber ride OTP is 899595. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0513,"Dear SBI UPI User, payment of ₹4500 to bescom@sbi successful. UPI Ref: 492819791808. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-scam-0072,"Dear customer, your parcel #928143849 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-691 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0449,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0121,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹146586. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0333,"Hey, sent you ₹1200 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0031,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0329,"Hey, sent you ₹1200 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0490,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0417,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-196",VK-SBIINB,bank_kyc,1,0,1
sms-scam-0186,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI mule_781@axis now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-scam-0413,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-463 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0491,Recharge of ₹4500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0069,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-810 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-ham-0632,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0489,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹78338. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0362,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0095,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹1500 immediately to prevent legal FIR and fine. UPI: refund.desk@paytm,AD-BESCOM,utility_disconnection,0,0,1
sms-scam-0251,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹1500 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0384,"Electricity bill for Consumer No 192839 generated. Amount: ₹18500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0410,"Your Uber ride OTP is 543020. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0372,"Your Uber ride OTP is 337110. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0312,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-645",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0371,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0289,"Dear SBI UPI User, payment of ₹150 to swiggy@icici successful. UPI Ref: 492819635987. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0070,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹60652. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0649,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹86330. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0740,"Electricity bill for Consumer No 192839 generated. Amount: ₹4500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-scam-0404,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹100 to coordinator UPI abc123@upi.,HR-CAREER,job_scam,0,0,1
sms-scam-0331,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v7.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0178,"Hello sir, we noticed an accidental overcharge of ₹100 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-712 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0223,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0557,"Electricity bill for Consumer No 192839 generated. Amount: ₹1200, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-scam-0221,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-900 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0752,Your Swiggy order #8921 has been placed successfully for ₹4500. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0269,Your Swiggy order #8921 has been placed successfully for ₹350. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0250,Recharge of ₹1200 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0170,"Your Uber ride OTP is 660927. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0196,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25 on UPI kbc.tax@ybl to avoid cut. Call officer at 9883317398.",VM-POWER,utility_disconnection,0,0,1
sms-scam-0109,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI refund.desk@paytm to avoid cut. Call officer at 9893262564.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0540,Recharge of ₹4500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0367,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-679",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0061,"Electricity bill for Consumer No 192839 generated. Amount: ₹1200, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0562,Recharge of ₹18500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0001,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9833023226.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0051,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹61421. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0451,"Hi Rohit, sharing the consulting invoice for ₹150. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0087,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0128,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹147468. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0382,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9850664631.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0589,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0248,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0521,Your Swiggy order #8921 has been placed successfully for ₹850. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0762,Recharge of ₹850 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0273,"Dear SBI UPI User, payment of ₹1200 to zomato@hdfcbank successful. UPI Ref: 492819148845. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0604,"Electricity bill for Consumer No 192839 generated. Amount: ₹18500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0286,"Hi Rohit, sharing the consulting invoice for ₹150. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0204,"Dear Customer, ₹850 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹125638. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-ham-0193,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0116,"Hey, sent you ₹4500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0747,Recharge of ₹350 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0548,Recharge of ₹850 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0234,"Dear customer, your parcel #928155263 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-217 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0756,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹63191. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0153,Recharge of ₹850 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0173,"Dear customer, your parcel #928150932 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-137 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0631,Recharge of ₹150 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0040,"Hi Rohit, sharing the consulting invoice for ₹4500. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0245,"Customer Support: To resolve your pending UPI refund of ₹10, download our official QuickSupport tool https://tinyurl.com/quicksupport-v7.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0008,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0397,Recharge of ₹4500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0603,"Electricity bill for Consumer No 192839 generated. Amount: ₹4500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0444,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
